zip,year,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,legal_gps2122,legal_music2122,legal_app2122
98121,2021,2,,1,1,1,1,,1,1,1,,2,2,3,2
98003,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98004,2021,2,,2,2,2,2,,2,2,1,,2,2,2,2
98166,2021,2,,2,2,1,2,,2,2,1,,2,1,1,2
98027,2021,3,,3,3,1,3,,3,3,3,,3,3,3,3
98019,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98109,2021,3,,2,2,3,3,,3,3,1,,2,3,3,2
98102,2021,2,,2,2,1,2,,2,1,2,,1,3,2,2
98003,2021,3,,2,2,1,2,,2,2,1,,2,1,2,2
98030,2021,2,,2,1,3,1,,1,1,1,,2,1,1,2
98055,2021,2,,2,2,3,2,,2,2,3,,2,2,2,2
98198,2021,3,,2,2,3,3,,2,2,3,,2,3,2,3
98102,2021,2,,2,2,1,2,,2,2,1,,2,2,2,1
98027,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98104,2021,2,,2,1,1,1,,2,2,2,,2,1,2,2
98023,2021,3,,2,3,3,3,,3,3,3,,3,3,3,3
98105,2021,1,,1,1,1,1,,1,1,1,,1,1,1,1
98004,2021,2,,2,2,3,2,,2,2,1,,2,2,2,2
98029,2021,2,,2,2,3,2,,3,2,2,,2,3,2,2
98011,2021,2,,2,3,3,3,,3,2,1,,2,2,3,2
98077,2021,2,,2,3,1,3,,1,1,1,,2,3,2,1
98002,2021,2,,2,2,3,2,,3,2,1,,3,3,2,2
98131,2021,1,,1,2,1,1,,2,2,3,,2,1,3,1
98052,2021,2,,2,2,3,2,,2,2,3,,2,2,2,2
98052,2021,1,,2,1,3,1,,3,3,1,,2,3,2,2
98125,2021,2,,2,2,2,2,,3,2,1,,1,2,2,1
98027,2021,2,,2,2,1,2,,1,2,1,,2,1,2,2
98034,2021,2,,2,2,1,1,,2,2,1,,2,1,2,2
98031,2021,2,,2,2,1,1,,1,2,1,,1,3,1,2
98059,2021,3,,2,3,1,2,,2,2,1,,2,2,2,1
98030,2021,2,,2,2,1,3,,3,3,3,,3,2,3,3
98101,2021,2,,2,2,1,3,,2,2,2,,2,1,1,2
98030,2021,3,,3,1,1,3,,3,3,1,,2,3,3,3
98391,2021,3,,2,3,3,3,,3,3,1,,3,3,1,3
98101,2021,3,,2,1,1,1,,1,3,3,,2,3,2,3
98103,2021,1,,1,1,1,2,,1,1,1,,2,1,2,2
98023,2021,3,,2,2,3,2,,2,2,1,,2,3,2,2
98033,2021,3,,2,2,1,2,,1,2,1,,2,3,2,3
98006,2021,3,,2,2,3,3,,2,2,2,,2,3,3,3
98109,2021,3,,2,2,1,2,,2,2,1,,2,1,3,2
98030,2021,3,,2,2,1,2,,2,2,2,,2,3,2,2
98007,2021,3,,2,1,2,1,,1,1,3,,2,3,2,2
98042,2021,2,,2,2,1,2,,2,2,2,,2,3,2,2
98024,2021,1,,2,1,2,1,,1,1,2,,2,1,2,1
98103,2021,2,,2,2,1,1,,2,2,2,,2,2,2,2
98103,2021,1,,1,1,1,2,,1,1,1,,2,1,1,2
98034,2021,2,,2,2,1,3,,2,2,1,,2,3,2,2
98391,2021,3,,2,2,1,3,,3,3,1,,2,1,3,2
98115,2021,2,,1,2,2,2,,2,2,1,,2,2,2,2
98056,2021,2,,2,2,1,2,,2,2,2,,2,2,3,2
98166,2021,3,,2,2,3,2,,2,2,3,,2,3,2,2
98092,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98112,2021,3,,3,3,2,2,,3,3,3,,2,3,3,3
98106,2021,2,,2,2,3,3,,2,2,1,,2,3,3,3
98056,2021,1,,2,1,1,1,,1,1,1,,2,1,1,2
98045,2021,3,,2,3,1,1,,1,3,1,,2,1,1,2
98177,2021,2,,2,2,3,2,,2,2,3,,2,2,2,2
98161,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98115,2021,3,,2,2,1,2,,1,2,1,,2,1,1,2
98160,2021,2,,2,2,2,2,,2,2,1,,2,2,2,3
98001,2021,1,,1,1,2,2,,1,2,2,,2,1,2,2
98065,2021,2,,2,2,1,3,,3,2,1,,2,2,2,2
98195,2021,1,,2,2,1,1,,1,2,1,,2,1,2,2
98105,2021,3,,2,2,1,3,,1,1,1,,2,1,2,2
98136,2021,2,,2,2,1,2,,3,2,1,,2,1,2,2
98124,2021,2,,2,2,1,2,,2,2,2,,2,1,2,2
98104,2021,2,,2,3,1,3,,1,3,1,,2,1,3,3
98105,2021,3,,2,2,1,2,,2,2,2,,2,1,2,3
98106,2021,2,,2,1,1,2,,1,1,2,,2,1,2,3
98126,2021,2,,2,2,1,2,,2,2,2,,2,2,2,2
98111,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98391,2021,1,,2,2,1,2,,1,2,1,,2,1,1,1
98106,2021,3,,2,2,1,3,,3,2,1,,2,3,3,3
98032,2021,2,,2,2,3,3,,1,2,1,,2,2,3,3
98053,2021,2,,2,2,1,2,,2,2,1,,2,1,2,2
98007,2021,1,,1,1,3,3,,1,1,1,,3,3,1,3
98042,2021,1,,1,1,1,1,,2,2,1,,2,1,1,2
98002,2021,3,,1,2,3,2,,3,3,1,,2,3,2,2
98103,2021,2,,2,2,2,2,,2,2,1,,2,2,2,2
98007,2021,1,,1,1,2,1,,2,1,2,,2,2,2,2
98185,2021,1,,2,2,1,2,,2,2,1,,2,1,2,2
98111,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98166,2021,2,,2,1,1,1,,2,2,1,,2,1,2,2
98106,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98115,2021,1,,3,1,1,3,,1,1,1,,2,1,1,1
98104,2021,1,,1,1,1,1,,1,1,1,,1,1,1,1
98119,2021,3,,3,3,1,3,,1,3,1,,2,3,3,3
98122,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98029,2021,2,,2,1,1,1,,1,1,1,,3,2,2,3
98104,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98093,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98148,2021,1,,2,2,1,1,,2,1,1,,2,2,2,2
98052,2021,3,,2,2,3,2,,1,1,1,,2,1,2,3
98198,2021,2,,2,2,1,2,,1,1,1,,2,1,2,2
98032,2021,2,,2,2,3,2,,3,3,1,,2,2,2,2
98058,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98058,2021,3,,2,2,3,3,,3,3,3,,2,3,3,3
98115,2021,1,,2,2,1,1,,2,2,1,,2,1,1,1
98126,2021,3,,3,1,2,1,,3,2,3,,1,2,1,2
98023,2021,1,,2,2,1,2,,2,2,1,,2,1,2,2
98113,2021,2,,2,3,3,3,,3,2,1,,2,3,2,2
98030,2021,2,,2,3,1,3,,3,3,1,,2,3,2,2
98118,2021,1,,2,2,1,2,,2,2,1,,2,1,2,2
98125,2021,3,,2,3,1,3,,3,3,3,,3,3,2,2
98122,2021,2,,2,2,1,2,,2,2,1,,2,1,2,2
98107,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98105,2021,1,,2,2,1,1,,2,2,1,,2,1,2,2
98121,2021,3,,2,3,1,3,,3,3,3,,2,1,3,3
98001,2021,3,,3,1,1,3,,1,1,1,,3,1,2,3
98006,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98171,2021,1,,1,1,1,1,,2,1,1,,1,1,1,1
98168,2021,3,,2,3,3,1,,1,2,1,,2,1,3,3
98032,2021,2,,2,2,1,1,,1,1,1,,2,2,1,2
98108,2021,1,,2,1,1,1,,1,1,1,,2,1,2,2
98116,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98102,2021,3,,3,3,1,3,,2,2,1,,2,1,2,3
98116,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98121,2021,1,,2,1,1,1,,1,1,1,,1,2,1,1
98126,2021,3,,3,2,2,3,,1,3,2,,2,1,3,1
98105,2021,3,,2,3,3,3,,3,3,3,,2,3,3,3
98391,2021,2,,1,2,1,2,,2,2,1,,2,1,2,2
98121,2021,1,,2,2,1,2,,2,2,2,,2,1,2,2
98391,2021,3,,2,3,3,3,,1,1,1,,2,3,3,3
98148,2021,3,,2,3,2,2,,2,2,1,,2,3,2,2
98188,2021,3,,2,2,1,1,,2,2,2,,2,1,1,1
98019,2021,1,,1,2,1,1,,1,1,1,,1,1,3,1
98058,2021,2,,2,2,1,2,,2,2,1,,2,2,1,2
98115,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98042,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98033,2021,2,,2,3,3,3,,3,3,1,,2,2,2,2
98001,2021,1,,2,1,1,1,,1,1,2,,2,1,1,2
98168,2021,3,,2,2,1,3,,1,3,3,,3,3,3,3
98133,2021,1,,1,1,1,1,,1,1,1,,1,1,1,1
98133,2021,2,,2,2,1,2,,2,2,2,,2,2,2,2
98024,2021,2,,2,2,1,2,,2,2,1,,2,2,2,1
98032,2021,2,,2,2,3,2,,2,2,1,,2,2,1,2
98011,2021,2,,2,2,1,2,,2,2,3,,2,2,2,2
98003,2021,2,,2,3,3,3,,1,1,1,,2,3,2,2
98042,2021,1,,1,2,1,1,,1,1,1,,2,1,2,2
98111,2021,2,,2,2,2,2,,2,2,2,,3,2,2,2
98111,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98155,2021,1,,2,1,1,1,,1,1,1,,2,1,1,2
98122,2021,2,,2,2,1,1,,1,1,1,,2,1,2,1
98104,2021,2,,2,3,1,1,,3,3,1,,2,2,2,2
98148,2021,2,,1,2,3,2,,3,3,3,,3,2,2,3
98107,2021,3,,2,3,3,2,,3,3,1,,2,3,3,3
98059,2021,2,,2,3,1,3,,3,3,1,,2,3,3,3
98028,2021,2,,2,2,1,3,,1,1,1,,2,1,1,1
98001,2021,2,,2,2,1,2,,1,1,1,,1,2,1,1
98177,2021,2,,2,3,1,1,,3,2,1,,2,3,3,2
98101,2021,2,,2,2,1,2,,2,2,1,,2,3,2,1
98125,2021,2,,2,2,1,2,,2,2,1,,2,3,3,2
98181,2021,3,,3,1,1,3,,3,3,1,,2,3,3,3
98042,2021,2,,2,2,1,2,,1,2,1,,2,1,1,2
98003,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98168,2021,3,,2,2,1,3,,3,3,3,,2,1,3,3
98151,2021,3,,3,3,1,3,,3,3,3,,2,3,3,3
98118,2021,3,,3,3,3,3,,1,1,1,,1,3,1,1
98118,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98034,2021,1,,2,2,2,2,,2,2,2,,2,2,2,2
98144,2021,2,,1,1,2,1,,1,2,3,,3,1,1,2
98168,2021,3,,3,3,1,3,,3,3,1,,2,3,2,3
98105,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98121,2021,1,,2,2,3,2,,1,1,2,,2,1,3,1
98133,2021,1,,2,1,2,2,,2,2,2,,1,2,1,1
98034,2021,3,,2,2,1,2,,2,2,1,,2,1,2,2
98032,2021,3,,2,2,3,3,,2,2,3,,2,3,3,3
98007,2021,2,,2,1,1,1,,2,2,1,,2,1,2,2
98023,2021,3,,2,1,1,1,,1,1,1,,2,3,2,2
98111,2021,3,,2,2,2,2,,2,2,2,,2,2,2,2
98121,2021,1,,2,2,1,1,,2,3,1,,2,3,1,1
98093,2021,1,,2,2,2,2,,2,2,1,,2,1,2,2
98126,2021,3,,2,2,1,2,,2,2,2,,2,3,2,3
98074,2021,3,,1,2,3,2,,2,2,3,,2,3,2,2
98024,2021,1,,2,1,2,1,,1,1,2,,2,1,2,1
98121,2021,1,,2,2,1,1,,1,1,3,,1,2,1,1
98056,2021,3,,2,2,3,2,,2,2,1,,2,3,3,2
98104,2021,2,,2,1,1,1,,1,1,1,,2,1,1,2
98121,2021,2,,3,3,3,2,,2,2,1,,2,3,2,2
98133,2021,2,,2,2,1,2,,2,2,1,,2,3,2,2
98029,2021,3,,2,2,3,2,,2,2,1,,2,1,3,2
98051,2021,3,,3,3,1,3,,3,3,3,,3,3,3,3
98055,2021,1,,2,2,1,3,,2,2,1,,2,1,2,2
98075,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98038,2021,2,,1,2,1,3,,3,2,1,,2,3,3,2
98003,2021,2,,2,2,1,3,,2,2,2,,2,2,2,2
98121,2021,3,,2,1,1,3,,1,1,1,,3,1,3,3
98125,2021,2,,2,3,1,1,,1,3,1,,2,1,3,2
98045,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98005,2021,2,,2,3,2,3,,1,2,1,,2,3,2,2
98107,2021,2,,2,2,2,2,,1,1,2,,2,3,1,2
98117,2021,1,,3,2,1,2,,2,1,3,,2,1,2,2
98028,2021,2,,2,2,1,3,,2,2,1,,2,1,2,2
98178,2021,2,,2,2,3,2,,3,2,1,,2,2,2,2
98077,2021,2,,2,2,1,3,,2,2,1,,2,1,2,2
98038,2021,3,,1,2,1,2,,3,2,1,,2,1,2,1
98125,2021,2,,2,1,1,1,,1,1,1,,2,1,2,2
98109,2021,2,,2,3,1,3,,3,3,1,,2,3,1,3
98144,2021,3,,2,2,3,1,,3,2,1,,2,3,2,2
98107,2021,1,,2,2,1,2,,2,2,1,,2,1,2,2
98105,2021,2,,2,2,3,3,,2,2,1,,2,2,2,2
98031,2021,2,,2,2,1,2,,2,2,2,,2,2,2,2
98133,2021,2,,2,2,1,3,,1,3,1,,2,3,3,3
98155,2021,3,,1,1,3,3,,1,3,3,,3,1,3,3
98199,2021,2,,2,2,1,2,,3,2,1,,2,1,2,3
98129,2021,2,,2,2,1,2,,2,2,2,,2,1,2,2
98001,2021,2,,2,2,2,2,,2,2,1,,2,2,2,2
98023,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98190,2021,2,,2,2,2,3,,2,2,1,,2,2,2,2
98177,2021,2,,2,2,2,2,,2,2,1,,2,2,3,2
98121,2021,2,,2,2,1,2,,3,2,1,,2,3,2,2
98105,2021,1,,2,1,1,3,,1,1,1,,2,1,1,2
98101,2021,2,,2,2,1,2,,2,2,1,,2,2,3,2
98002,2021,3,,2,1,3,1,,1,1,1,,2,1,1,1
98056,2021,2,,2,1,1,1,,1,1,1,,2,1,2,2
98052,2021,3,,2,2,3,2,,2,2,1,,2,2,2,3
98001,2021,1,,2,2,3,3,,2,2,1,,2,2,2,2
98071,2021,3,,2,2,1,2,,3,3,1,,2,3,2,2
98022,2021,3,,1,1,1,3,,1,1,1,,3,3,3,3
98125,2021,3,,1,1,2,1,,1,1,1,,2,3,2,2
98109,2021,3,,2,2,1,3,,1,3,1,,3,3,2,2
98001,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98117,2021,1,,2,3,1,2,,3,3,3,,2,1,1,2
98144,2021,1,,1,2,2,1,,1,1,2,,2,2,1,1
98004,2021,3,,2,2,1,3,,1,2,1,,2,1,2,3
98011,2021,3,,3,3,1,1,,3,3,1,,2,1,3,3
98008,2021,1,,1,1,1,1,,1,1,1,,1,1,1,1
98105,2021,2,,2,1,1,1,,1,1,1,,2,2,2,2
98117,2021,1,,2,2,1,1,,3,3,3,,3,1,1,3
98001,2021,2,,1,2,1,2,,2,1,2,,2,2,2,2
98119,2021,3,,2,2,3,3,,2,2,3,,2,2,2,2
98132,2021,2,,2,2,1,3,,2,2,1,,2,1,3,2
98038,2021,2,,2,2,2,2,,2,2,1,,1,2,1,2
98144,2021,1,,2,2,1,2,,1,2,2,,1,1,1,2
98002,2021,2,,3,3,3,3,,1,1,1,,2,3,2,3
98101,2021,3,,1,1,1,3,,3,3,1,,1,3,2,3
98001,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98031,2021,1,,3,3,1,1,,3,3,1,,3,1,3,3
98023,2021,2,,2,2,3,2,,1,1,1,,2,3,3,3
98001,2021,2,,1,2,1,1,,1,1,2,,2,2,1,2
98112,2021,2,,2,2,3,2,,2,2,3,,2,3,2,2
98023,2021,2,,3,3,3,3,,3,3,1,,2,1,1,2
98198,2021,3,,1,2,1,3,,2,2,1,,2,1,3,3
98116,2021,2,,2,2,1,2,,1,3,1,,2,3,2,2
98003,2021,3,,2,2,3,2,,2,2,2,,2,2,3,3
98030,2021,3,,2,2,1,3,,3,2,1,,2,3,3,3
98129,2021,2,,2,2,2,2,,2,1,2,,3,2,1,1
98004,2021,2,,2,2,3,3,,3,3,2,,2,3,2,2
98105,2021,2,,2,1,2,2,,1,1,1,,1,2,1,2
98003,2021,2,,2,3,1,3,,3,3,1,,2,3,2,3
98122,2021,1,,3,1,1,3,,3,3,2,,2,1,1,1
98045,2021,3,,2,2,1,2,,2,2,1,,2,3,2,3
98105,2021,3,,2,3,1,3,,3,3,1,,2,1,2,2
98004,2021,1,,1,2,2,2,,1,1,2,,1,1,1,2
98034,2021,3,,3,3,3,3,,2,2,1,,2,3,3,2
98032,2021,2,,2,2,3,3,,3,3,1,,2,2,3,2
98002,2021,3,,2,3,1,3,,1,3,1,,2,1,1,1
98121,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98101,2021,2,,3,1,1,1,,1,1,1,,2,1,1,2
98055,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98056,2021,2,,2,3,3,3,,3,3,3,,3,2,2,3
98002,2021,3,,1,2,1,2,,3,1,2,,2,2,1,1
98023,2021,2,,2,2,3,3,,3,3,1,,2,1,3,3
98155,2021,2,,2,3,1,3,,3,2,1,,2,1,2,3
98188,2021,2,,2,3,3,3,,3,3,2,,2,3,2,2
98022,2021,1,,2,1,1,2,,2,2,2,,2,1,2,2
98113,2021,3,,2,2,3,1,,3,3,3,,2,3,2,2
98111,2021,2,,2,2,3,2,,2,2,2,,2,2,2,3
98168,2021,2,,2,1,1,1,,1,1,1,,2,2,2,2
98111,2021,2,,2,2,2,2,,2,2,1,,2,2,2,2
98075,2021,2,,2,2,1,3,,2,2,1,,2,1,2,2
98001,2021,2,,2,2,3,2,,2,2,2,,2,2,2,2
98122,2021,1,,2,1,1,1,,2,2,1,,2,1,1,2
98062,2021,2,,2,2,3,3,,3,3,1,,2,2,2,3
98006,2021,1,,2,2,1,3,,3,2,3,,2,2,3,3
98092,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98107,2021,3,,3,3,3,3,,3,3,1,,2,3,3,3
98058,2021,1,,2,1,1,1,,1,1,2,,2,1,2,2
98052,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98168,2021,3,,2,2,3,2,,1,2,1,,2,3,2,1
98002,2021,1,,2,2,1,3,,1,1,1,,2,1,3,2
98168,2021,2,,2,2,1,2,,2,2,2,,2,2,2,2
98122,2021,2,,1,1,3,2,,2,2,1,,2,2,2,2
98074,2021,3,,1,1,1,1,,1,2,1,,2,1,1,2
98032,2021,2,,2,2,3,3,,2,2,1,,2,2,2,3
98045,2021,2,,2,2,1,2,,2,2,3,,2,3,2,2
98042,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98042,2021,2,,2,2,2,2,,2,2,1,,2,3,2,2
98005,2021,1,,2,2,1,2,,2,2,1,,2,1,2,2
98040,2021,1,,3,3,1,1,,1,3,1,,3,1,1,1
98106,2021,1,,2,2,2,2,,2,2,2,,2,1,2,2
98102,2021,1,,1,1,1,1,,1,1,1,,1,1,1,1
98198,2021,2,,2,2,2,2,,2,2,1,,2,2,2,2
98103,2021,2,,1,2,1,3,,3,2,1,,2,3,2,2
98115,2021,3,,2,3,1,1,,2,2,2,,2,1,2,2
98059,2021,1,,2,2,1,1,,2,2,1,,2,1,2,2
98058,2021,2,,2,3,1,3,,3,3,3,,2,3,2,2
98391,2021,1,,2,1,2,1,,2,1,1,,2,1,1,1
98056,2021,2,,2,2,1,2,,2,2,1,,2,3,2,2
98118,2021,2,,1,2,3,1,,3,3,2,,3,1,3,3
98146,2021,2,,3,3,1,1,,1,1,1,,2,1,3,2
98121,2021,2,,3,3,1,3,,2,2,1,,2,2,2,2
98058,2021,1,,2,2,3,2,,2,2,1,,2,1,2,2
98107,2021,2,,2,2,3,3,,2,2,2,,2,2,2,2
98002,2021,3,,2,3,1,1,,2,1,2,,2,1,1,3
98030,2021,3,,1,3,1,3,,3,3,1,,2,1,2,2
98052,2021,3,,3,3,1,3,,3,3,3,,2,1,3,3
98052,2021,3,,2,3,1,2,,3,3,3,,2,3,2,3
98005,2021,2,,2,2,1,2,,2,2,1,,2,2,2,3
98034,2021,1,,2,3,1,3,,1,1,1,,2,1,1,3
98034,2021,2,,3,3,3,3,,1,1,1,,2,2,3,3
98139,2021,2,,3,2,1,2,,2,2,1,,2,3,3,2
98126,2021,2,,2,2,3,2,,2,2,2,,2,2,2,2
98115,2021,1,,3,1,1,3,,1,1,1,,2,1,1,3
98391,2021,2,,2,2,3,2,,2,2,1,,2,2,1,2
98115,2021,1,,2,2,1,3,,2,2,1,,2,1,2,1
98042,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98198,2021,2,,1,1,2,2,,2,2,2,,2,1,2,2
98092,2021,3,,2,2,3,3,,1,2,2,,2,3,2,2
98058,2021,2,,2,2,1,2,,2,2,1,,2,2,3,2
98001,2021,1,,3,2,2,2,,1,1,1,,2,1,1,3
98391,2021,1,,2,1,1,1,,1,1,1,,2,1,1,2
98052,2021,2,,2,3,2,3,,1,1,1,,2,2,2,1
98101,2021,3,,2,2,3,1,,2,2,1,,2,1,2,2
98001,2021,2,,2,2,1,2,,2,2,1,,2,1,1,2
98027,2021,2,,3,3,1,2,,2,2,1,,2,3,2,2
98168,2021,3,,2,2,1,3,,3,3,1,,2,1,3,3
98116,2021,1,,2,2,1,2,,1,2,2,,1,1,1,1
98007,2021,2,,2,2,1,2,,2,2,2,,2,2,2,2
98058,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98072,2021,2,,1,2,1,1,,2,1,1,,2,2,1,2
98105,2021,2,,2,2,1,2,,2,2,1,,2,1,1,2
98109,2021,3,,3,3,1,3,,3,3,1,,2,1,1,2
98107,2021,3,,2,2,1,2,,2,2,1,,2,3,2,2
98052,2021,2,,2,2,1,2,,2,2,1,,2,1,2,2
98106,2021,2,,2,2,1,1,,2,1,2,,2,1,1,2
98075,2021,2,,2,2,1,1,,1,1,1,,2,2,2,2
98005,2021,1,,2,2,1,2,,1,2,1,,2,1,2,2
98188,2021,2,,2,2,1,2,,2,2,2,,2,2,3,3
98168,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98125,2021,2,,2,2,3,1,,1,1,2,,3,2,2,2
98118,2021,1,,2,2,1,1,,3,3,2,,1,2,1,3
98072,2021,2,,2,2,1,3,,2,2,1,,2,2,2,2
98146,2021,2,,2,2,2,1,,1,2,2,,2,2,2,1
98188,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98103,2021,1,,2,1,1,3,,1,1,1,,2,1,1,3
98115,2021,1,,2,1,2,2,,2,1,1,,2,2,1,2
98033,2021,1,,2,3,3,3,,3,3,2,,2,1,1,3
98031,2021,2,,2,2,1,2,,2,2,2,,3,2,3,2
98117,2021,1,,2,1,1,3,,1,3,3,,1,1,1,1
98106,2021,1,,2,1,3,3,,1,2,2,,1,1,1,1
98002,2021,2,,2,2,1,2,,2,2,1,,2,1,2,2
98070,2021,1,,1,1,1,1,,1,1,1,,2,1,1,1
98198,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98001,2021,3,,2,3,3,3,,3,3,1,,3,3,3,3
98053,2021,3,,2,3,3,3,,3,3,1,,2,3,2,3
98108,2021,3,,2,1,1,3,,2,2,1,,2,1,2,2
98107,2021,2,,2,2,1,1,,2,2,1,,2,1,2,2
98107,2021,2,,2,2,3,3,,2,2,1,,2,3,2,2
98105,2021,2,,2,2,1,2,,2,2,1,,2,3,3,3
98006,2021,3,,3,3,1,3,,3,3,3,,2,3,3,3
98106,2021,3,,2,2,1,3,,2,3,1,,2,3,3,3
98198,2021,2,,2,2,1,2,,1,2,1,,2,2,2,2
98023,2021,1,,2,2,3,3,,2,2,1,,2,1,1,3
98108,2021,3,,3,3,3,3,,3,3,3,,3,3,3,3
98133,2021,2,,2,2,1,2,,2,2,1,,2,3,2,2
98125,2021,2,,2,2,1,2,,2,2,1,,2,2,2,2
98056,2021,1,,2,2,2,2,,2,2,1,,2,1,2,2
98056,2021,2,,2,2,2,2,,2,2,2,,2,2,2,2
98121,2021,2,,2,2,3,3,,2,2,2,,2,2,2,2
98055,2022,3,,3,2,1,2,,3,2,2,,2,3,3,3
98057,2022,3,,2,2,3,3,,2,2,1,,3,3,3,3
98006,2022,2,,2,2,3,2,,2,2,1,,2,2,2,2
98133,2022,2,,2,1,2,1,,1,1,1,,1,1,1,2
98117,2022,2,,2,2,1,2,,3,3,1,,2,3,3,2
98005,2022,2,,2,3,3,3,,3,3,1,,2,3,2,2
98013,2022,2,,2,2,1,1,,1,1,2,,2,1,1,2
98004,2022,2,,2,1,2,1,,1,1,2,,2,1,1,2
98058,2022,1,,2,2,3,1,,1,1,1,,2,2,2,2
98391,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98023,2022,1,,2,1,1,1,,1,1,1,,2,3,2,2
98006,2022,2,,2,2,1,1,,1,1,1,,2,2,2,2
98030,2022,2,,2,2,1,1,,2,2,1,,2,3,2,2
98052,2022,2,,2,3,1,1,,2,2,1,,2,2,2,2
98029,2022,1,,2,2,1,2,,2,2,1,,2,1,1,2
98105,2022,3,,2,3,1,1,,1,1,1,,2,2,2,2
98028,2022,1,,1,2,1,1,,2,1,1,,2,1,1,1
98055,2022,1,,2,2,1,3,,3,1,1,,2,1,3,1
98177,2022,2,,2,2,3,3,,2,2,3,,2,3,2,2
98122,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98053,2022,1,,2,2,1,2,,2,2,1,,2,1,2,2
98024,2022,2,,2,2,1,2,,2,2,1,,2,2,1,2
98155,2022,2,,2,2,3,3,,2,2,1,,2,2,2,2
98102,2022,1,,1,1,1,1,,1,1,1,,1,1,1,1
98133,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98102,2022,2,,2,2,3,2,,3,3,3,,2,3,3,2
98003,2022,2,,2,2,1,2,,2,2,1,,2,1,2,2
98002,2022,2,,1,2,1,1,,2,2,1,,2,2,1,2
98108,2022,1,,1,1,1,1,,2,1,2,,2,1,1,2
98133,2022,2,,2,2,3,3,,3,3,2,,2,3,2,2
98108,2022,3,,3,3,1,3,,3,3,2,,2,3,3,3
98122,2022,1,,2,2,1,1,,1,1,1,,1,1,1,2
98002,2022,1,,2,2,3,2,,2,2,3,,2,2,2,2
98011,2022,2,,2,2,1,3,,3,2,1,,2,2,2,2
98103,2022,2,,2,3,3,3,,3,3,1,,2,2,3,2
98058,2022,2,,2,2,3,2,,2,2,2,,2,2,2,2
98003,2022,3,,2,2,1,3,,3,2,1,,2,3,3,3
98155,2022,3,,2,2,1,2,,2,2,1,,2,3,2,2
98053,2022,3,,2,1,3,1,,1,2,1,,2,3,1,2
98092,2022,1,,2,2,1,1,,2,2,1,,2,1,3,2
98125,2022,2,,2,2,1,3,,2,2,1,,2,3,2,2
98121,2022,2,,1,2,3,2,,2,2,1,,2,3,2,2
98115,2022,2,,2,2,2,2,,2,2,2,,2,2,2,2
98117,2022,2,,2,3,1,3,,3,3,1,,2,2,3,1
98107,2022,3,,3,3,1,3,,3,3,3,,3,3,3,3
98003,2022,3,,2,2,3,2,,2,2,1,,2,3,2,2
98005,2022,2,,2,2,1,2,,2,2,1,,2,2,2,2
98122,2022,3,,3,3,3,3,,3,3,3,,3,3,3,3
98108,2022,2,,2,2,1,2,,2,2,2,,2,2,2,2
98134,2022,2,,2,2,1,2,,3,3,2,,2,2,2,2
